resume_id,n_skills,n_skill_communities,dominant_skill_community,dominant_skill_community_count,dominant_skill_community_share,skill_community_entropy,skill_community_entropy_normalized
R_000470,5,1,5,5,1.0,-0.0,0.0
R_000471,5,1,2,5,1.0,-0.0,0.0
R_000472,8,1,3,8,1.0,-0.0,0.0
R_000473,5,1,3,5,1.0,-0.0,0.0
R_000474,6,1,3,6,1.0,-0.0,0.0
R_000475,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000476,6,1,4,6,1.0,-0.0,0.0
R_000477,7,1,1,7,1.0,-0.0,0.0
R_000478,6,1,3,6,1.0,-0.0,0.0
R_000479,8,1,1,8,1.0,-0.0,0.0
R_000480,5,1,2,5,1.0,-0.0,0.0
R_000481,6,1,2,6,1.0,-0.0,0.0
R_000482,6,1,3,6,1.0,-0.0,0.0
R_000483,6,2,7,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_000484,8,1,3,8,1.0,-0.0,0.0
R_000485,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_000486,8,1,2,8,1.0,-0.0,0.0
R_000487,8,1,2,8,1.0,-0.0,0.0
R_000488,5,1,1,5,1.0,-0.0,0.0
R_000489,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_000490,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000491,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000492,5,1,3,5,1.0,-0.0,0.0
R_000493,6,1,1,6,1.0,-0.0,0.0
R_000494,7,1,1,7,1.0,-0.0,0.0
R_000495,8,1,3,8,1.0,-0.0,0.0
R_000496,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_000497,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_000498,7,1,2,7,1.0,-0.0,0.0
R_000499,6,1,4,6,1.0,-0.0,0.0
R_000500,6,1,5,6,1.0,-0.0,0.0
R_000501,8,1,0,8,1.0,-0.0,0.0
R_000502,5,1,0,5,1.0,-0.0,0.0
R_000503,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_000504,8,1,1,8,1.0,-0.0,0.0
R_000505,5,1,3,5,1.0,-0.0,0.0
R_000506,6,1,2,6,1.0,-0.0,0.0
R_000507,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_000508,7,1,1,7,1.0,-0.0,0.0
R_000509,6,4,2,2,0.3333333333333333,1.3296613488547582,0.9591479170272448
R_000510,8,1,2,8,1.0,-0.0,0.0
R_000511,5,1,3,5,1.0,-0.0,0.0
R_000512,6,4,7,3,0.5,1.242453324894,0.8962406251802889
R_000513,6,1,4,6,1.0,-0.0,0.0
R_000514,7,3,7,4,0.5714285714285714,0.9556998911125343,0.8699155297736259
R_000515,5,1,4,5,1.0,-0.0,0.0
R_000516,6,1,3,6,1.0,-0.0,0.0
R_000517,7,1,3,7,1.0,-0.0,0.0
R_000518,6,1,1,6,1.0,-0.0,0.0
R_000519,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000520,8,1,2,8,1.0,-0.0,0.0
R_000521,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_000522,7,1,3,7,1.0,-0.0,0.0
R_000523,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_000524,6,1,0,6,1.0,-0.0,0.0
R_000525,8,1,4,8,1.0,-0.0,0.0
R_000526,6,1,2,6,1.0,-0.0,0.0
R_000527,5,1,1,5,1.0,-0.0,0.0
R_000528,7,1,2,7,1.0,-0.0,0.0
R_000529,5,1,6,5,1.0,-0.0,0.0
R_000530,6,1,0,6,1.0,-0.0,0.0
R_000531,6,1,0,6,1.0,-0.0,0.0
R_000532,5,1,2,5,1.0,-0.0,0.0
R_000533,8,1,2,8,1.0,-0.0,0.0
R_000534,5,1,6,5,1.0,-0.0,0.0
R_000535,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_000536,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000537,7,1,4,7,1.0,-0.0,0.0
R_000538,7,4,7,3,0.42857142857142855,1.277034259466139,0.9211854965885543
R_000539,6,1,0,6,1.0,-0.0,0.0
R_000540,8,1,1,8,1.0,-0.0,0.0
R_000541,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_000542,5,1,5,5,1.0,-0.0,0.0
R_000543,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_000544,6,1,4,6,1.0,-0.0,0.0
R_000545,7,1,1,7,1.0,-0.0,0.0
R_000546,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_000547,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_000548,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_000549,6,1,6,6,1.0,-0.0,0.0
R_000550,7,1,2,7,1.0,-0.0,0.0
R_000551,8,1,4,8,1.0,-0.0,0.0
R_000552,5,1,2,5,1.0,-0.0,0.0
R_000553,7,1,2,7,1.0,-0.0,0.0
R_000554,6,1,2,6,1.0,-0.0,0.0
R_000555,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_000556,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_000557,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000558,8,1,1,8,1.0,-0.0,0.0
R_000559,5,3,6,3,0.6,0.9502705392332347,0.8649735207179272
R_000560,6,1,3,6,1.0,-0.0,0.0
R_000561,7,1,3,7,1.0,-0.0,0.0
R_000562,5,1,4,5,1.0,-0.0,0.0
R_000563,5,1,1,5,1.0,-0.0,0.0
R_000564,5,1,2,5,1.0,-0.0,0.0
R_000565,6,1,4,6,1.0,-0.0,0.0
R_000566,6,1,0,6,1.0,-0.0,0.0
R_000567,8,1,3,8,1.0,-0.0,0.0
R_000568,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000569,8,2,6,7,0.875,0.37677016125643675,0.5435644431995964
R_000570,5,1,3,5,1.0,-0.0,0.0
R_000571,8,1,1,8,1.0,-0.0,0.0
R_000572,8,3,7,5,0.625,0.9002560512685369,0.8194483718728035
R_000573,6,1,3,6,1.0,-0.0,0.0
R_000574,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_000575,8,1,3,8,1.0,-0.0,0.0
R_000576,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_000577,6,1,3,6,1.0,-0.0,0.0
R_000578,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_000579,8,1,0,8,1.0,-0.0,0.0
R_000580,7,1,3,7,1.0,-0.0,0.0
R_000581,6,1,3,6,1.0,-0.0,0.0
R_000582,7,1,4,7,1.0,-0.0,0.0
R_000583,6,2,7,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_000584,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_000585,6,3,7,3,0.5,1.0114042647073518,0.920619835714305
R_000586,6,1,2,6,1.0,-0.0,0.0
R_000587,6,1,4,6,1.0,-0.0,0.0
R_000588,6,1,3,6,1.0,-0.0,0.0
R_000589,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_000590,5,1,3,5,1.0,-0.0,0.0
R_000591,7,1,3,7,1.0,-0.0,0.0
R_000592,5,1,1,5,1.0,-0.0,0.0
R_000593,8,1,3,8,1.0,-0.0,0.0
R_000594,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_000595,7,3,7,4,0.5714285714285714,0.9556998911125343,0.8699155297736259
R_000596,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000597,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_000598,6,1,2,6,1.0,-0.0,0.0
R_000599,5,1,4,5,1.0,-0.0,0.0
R_000600,7,1,3,7,1.0,-0.0,0.0
R_000601,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_000602,6,1,3,6,1.0,-0.0,0.0
R_000603,8,1,0,8,1.0,-0.0,0.0
R_000604,5,2,7,3,0.6,0.6730116670092565,0.9709505944546688
R_000605,7,1,0,7,1.0,-0.0,0.0
R_000606,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_000607,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_000608,6,1,2,6,1.0,-0.0,0.0
R_000609,7,1,2,7,1.0,-0.0,0.0
R_000610,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_000611,7,1,0,7,1.0,-0.0,0.0
R_000612,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_000613,5,1,2,5,1.0,-0.0,0.0
R_000614,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_000615,6,1,4,6,1.0,-0.0,0.0
R_000616,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_000617,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000618,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_000619,8,3,7,5,0.625,0.9002560512685369,0.8194483718728035
R_000620,7,1,3,7,1.0,-0.0,0.0
R_000621,8,1,1,8,1.0,-0.0,0.0
R_000622,6,1,4,6,1.0,-0.0,0.0
R_000623,8,1,0,8,1.0,-0.0,0.0
R_000624,8,1,5,8,1.0,-0.0,0.0
R_000625,8,1,3,8,1.0,-0.0,0.0
R_000626,6,1,2,6,1.0,-0.0,0.0
R_000627,6,1,0,6,1.0,-0.0,0.0
R_000628,8,4,7,4,0.5,1.2130075659799042,0.875
R_000629,7,1,3,7,1.0,-0.0,0.0
R_000630,6,4,2,2,0.3333333333333333,1.3296613488547582,0.9591479170272448
R_000631,5,1,1,5,1.0,-0.0,0.0
R_000632,5,1,2,5,1.0,-0.0,0.0
R_000633,5,1,2,5,1.0,-0.0,0.0
R_000634,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000635,7,1,3,7,1.0,-0.0,0.0
R_000636,7,1,4,7,1.0,-0.0,0.0
R_000637,8,1,3,8,1.0,-0.0,0.0
R_000638,7,1,4,7,1.0,-0.0,0.0
R_000639,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_000640,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_000641,7,1,2,7,1.0,-0.0,0.0
R_000642,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000643,6,1,3,6,1.0,-0.0,0.0
R_000644,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_000645,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_000646,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_000647,5,1,1,5,1.0,-0.0,0.0
R_000648,6,1,4,6,1.0,-0.0,0.0
R_000649,5,1,3,5,1.0,-0.0,0.0
R_000650,5,1,1,5,1.0,-0.0,0.0
R_000651,7,1,3,7,1.0,-0.0,0.0
R_000652,6,1,1,6,1.0,-0.0,0.0
R_000653,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000654,5,3,6,3,0.6,0.9502705392332347,0.8649735207179272
R_000655,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000656,6,1,3,6,1.0,-0.0,0.0
R_000657,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000658,7,1,1,7,1.0,-0.0,0.0
R_000659,8,4,7,4,0.5,1.2130075659799042,0.875
R_000660,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_000661,6,1,1,6,1.0,-0.0,0.0
R_000662,7,1,0,7,1.0,-0.0,0.0
R_000663,7,1,1,7,1.0,-0.0,0.0
R_000664,8,1,3,8,1.0,-0.0,0.0
R_000665,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000666,6,1,0,6,1.0,-0.0,0.0
R_000667,5,1,2,5,1.0,-0.0,0.0
R_000668,7,1,1,7,1.0,-0.0,0.0
R_000669,8,2,6,7,0.875,0.37677016125643675,0.5435644431995964
R_000670,5,1,1,5,1.0,-0.0,0.0
R_000671,5,1,0,5,1.0,-0.0,0.0
R_000672,7,1,4,7,1.0,-0.0,0.0
R_000673,5,1,3,5,1.0,-0.0,0.0
R_000674,6,1,2,6,1.0,-0.0,0.0
R_000675,5,1,0,5,1.0,-0.0,0.0
R_000676,8,1,2,8,1.0,-0.0,0.0
R_000677,8,1,0,8,1.0,-0.0,0.0
R_000678,6,1,6,6,1.0,-0.0,0.0
R_000679,6,1,3,6,1.0,-0.0,0.0
R_000680,7,1,4,7,1.0,-0.0,0.0
R_000681,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_000682,8,1,4,8,1.0,-0.0,0.0
R_000683,8,1,2,8,1.0,-0.0,0.0
R_000684,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_000685,7,1,0,7,1.0,-0.0,0.0
R_000686,6,1,0,6,1.0,-0.0,0.0
R_000687,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_000688,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_000689,7,1,4,7,1.0,-0.0,0.0
R_000690,8,1,5,8,1.0,-0.0,0.0
R_000691,7,1,4,7,1.0,-0.0,0.0
R_000692,7,1,0,7,1.0,-0.0,0.0
R_000693,7,1,1,7,1.0,-0.0,0.0
R_000694,8,1,0,8,1.0,-0.0,0.0
R_000695,5,1,5,5,1.0,-0.0,0.0
R_000696,6,1,0,6,1.0,-0.0,0.0
R_000697,8,1,1,8,1.0,-0.0,0.0
R_000698,8,1,0,8,1.0,-0.0,0.0
R_000699,8,1,1,8,1.0,-0.0,0.0
R_000700,5,1,4,5,1.0,-0.0,0.0
R_000701,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_000702,8,1,5,8,1.0,-0.0,0.0
R_000703,6,1,0,6,1.0,-0.0,0.0
R_000704,7,1,2,7,1.0,-0.0,0.0
R_000705,8,1,3,8,1.0,-0.0,0.0
R_000706,7,4,7,3,0.42857142857142855,1.277034259466139,0.9211854965885543
R_000707,8,2,6,7,0.875,0.37677016125643675,0.5435644431995964
R_000708,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_000709,5,1,1,5,1.0,-0.0,0.0
R_000710,5,1,2,5,1.0,-0.0,0.0
R_000711,5,1,4,5,1.0,-0.0,0.0
R_000712,5,1,4,5,1.0,-0.0,0.0
R_000713,8,1,1,8,1.0,-0.0,0.0
R_000714,7,1,2,7,1.0,-0.0,0.0
R_000715,5,4,7,2,0.4,1.3321790402101223,0.9609640474436812
R_000716,8,1,0,8,1.0,-0.0,0.0
R_000717,5,1,1,5,1.0,-0.0,0.0
R_000718,7,1,4,7,1.0,-0.0,0.0
R_000719,6,1,2,6,1.0,-0.0,0.0
R_000720,6,1,4,6,1.0,-0.0,0.0
R_000721,6,1,2,6,1.0,-0.0,0.0
R_000722,5,1,2,5,1.0,-0.0,0.0
R_000723,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_000724,6,1,3,6,1.0,-0.0,0.0
R_000725,8,1,0,8,1.0,-0.0,0.0
R_000726,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_000727,6,1,0,6,1.0,-0.0,0.0
R_000728,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_000729,5,1,2,5,1.0,-0.0,0.0
R_000730,8,1,1,8,1.0,-0.0,0.0
R_000731,8,2,7,6,0.75,0.5623351446188083,0.8112781244591328
R_000732,6,1,0,6,1.0,-0.0,0.0
R_000733,7,1,4,7,1.0,-0.0,0.0
R_000734,5,1,5,5,1.0,-0.0,0.0
R_000735,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_000736,5,1,5,5,1.0,-0.0,0.0
R_000737,5,3,2,2,0.4,1.0549201679861442,0.9602297178607612
R_000738,5,1,3,5,1.0,-0.0,0.0
R_000739,6,1,5,6,1.0,-0.0,0.0
R_000740,7,2,7,5,0.7142857142857143,0.5982695885852573,0.8631205685666311
R_000741,8,1,3,8,1.0,-0.0,0.0
R_000742,6,1,4,6,1.0,-0.0,0.0
R_000743,8,3,7,6,0.75,0.7356219397587946,0.6695919455357792
R_000744,5,1,4,5,1.0,-0.0,0.0
R_000745,5,1,2,5,1.0,-0.0,0.0
R_000746,8,1,3,8,1.0,-0.0,0.0
R_000747,6,1,3,6,1.0,-0.0,0.0
R_000748,7,1,0,7,1.0,-0.0,0.0
R_000749,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_000750,6,1,1,6,1.0,-0.0,0.0
R_000751,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000752,8,1,0,8,1.0,-0.0,0.0
R_000753,6,1,3,6,1.0,-0.0,0.0
R_000754,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_000755,6,1,0,6,1.0,-0.0,0.0
R_000756,5,1,2,5,1.0,-0.0,0.0
R_000757,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_000758,6,1,1,6,1.0,-0.0,0.0
R_000759,8,1,0,8,1.0,-0.0,0.0
R_000760,6,1,4,6,1.0,-0.0,0.0
R_000761,5,1,5,5,1.0,-0.0,0.0
R_000762,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_000763,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_000764,5,1,4,5,1.0,-0.0,0.0
R_000765,6,2,7,4,0.6666666666666666,0.6365141682948128,0.9182958340544894
R_000766,6,1,0,6,1.0,-0.0,0.0
R_000767,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_000768,6,4,7,3,0.5,1.242453324894,0.8962406251802889
R_000769,6,1,1,6,1.0,-0.0,0.0
R_000770,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_000771,8,3,7,5,0.625,0.9002560512685369,0.8194483718728035
R_000772,8,1,0,8,1.0,-0.0,0.0
R_000773,8,1,0,8,1.0,-0.0,0.0
R_000774,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_000775,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_000776,8,1,0,8,1.0,-0.0,0.0
R_000777,6,1,3,6,1.0,-0.0,0.0
R_000778,5,1,3,5,1.0,-0.0,0.0
R_000779,5,1,4,5,1.0,-0.0,0.0
R_000780,5,1,5,5,1.0,-0.0,0.0
R_000781,7,1,0,7,1.0,-0.0,0.0
R_000782,8,1,1,8,1.0,-0.0,0.0
R_000783,7,1,0,7,1.0,-0.0,0.0
R_000784,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_000785,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_000786,8,2,6,7,0.875,0.37677016125643675,0.5435644431995964
R_000787,6,1,2,6,1.0,-0.0,0.0
R_000788,6,1,3,6,1.0,-0.0,0.0
R_000789,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_000790,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_000791,6,1,5,6,1.0,-0.0,0.0
R_000792,5,1,1,5,1.0,-0.0,0.0
R_000793,7,1,1,7,1.0,-0.0,0.0
R_000794,8,1,0,8,1.0,-0.0,0.0
R_000795,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_000796,6,1,0,6,1.0,-0.0,0.0
R_000797,8,1,3,8,1.0,-0.0,0.0
R_000798,8,1,2,8,1.0,-0.0,0.0
R_000799,6,1,3,6,1.0,-0.0,0.0
R_000800,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000801,7,1,4,7,1.0,-0.0,0.0
R_000802,5,1,0,5,1.0,-0.0,0.0
R_000803,5,1,3,5,1.0,-0.0,0.0
R_000804,5,1,1,5,1.0,-0.0,0.0
R_000805,5,1,5,5,1.0,-0.0,0.0
R_000806,6,1,4,6,1.0,-0.0,0.0
R_000807,5,1,2,5,1.0,-0.0,0.0
R_000808,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000809,8,1,5,8,1.0,-0.0,0.0
R_000810,6,1,1,6,1.0,-0.0,0.0
R_000811,5,1,0,5,1.0,-0.0,0.0
R_000812,6,2,7,4,0.6666666666666666,0.6365141682948128,0.9182958340544894
R_000813,8,1,3,8,1.0,-0.0,0.0
R_000814,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_000815,6,3,7,3,0.5,1.0114042647073518,0.920619835714305
R_000816,8,1,4,8,1.0,-0.0,0.0
R_000817,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_000818,8,1,2,8,1.0,-0.0,0.0
R_000819,8,3,7,5,0.625,0.9002560512685369,0.8194483718728035
R_000820,8,1,0,8,1.0,-0.0,0.0
R_000821,5,1,4,5,1.0,-0.0,0.0
R_000822,5,1,4,5,1.0,-0.0,0.0
R_000823,5,1,3,5,1.0,-0.0,0.0
R_000824,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_000825,7,3,7,4,0.5714285714285714,0.9556998911125343,0.8699155297736259
R_000826,5,1,6,5,1.0,-0.0,0.0
R_000827,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_000828,5,1,1,5,1.0,-0.0,0.0
R_000829,8,3,7,6,0.75,0.7356219397587946,0.6695919455357792
R_000830,7,2,7,5,0.7142857142857143,0.5982695885852573,0.8631205685666311
R_000831,5,1,3,5,1.0,-0.0,0.0
R_000832,5,1,3,5,1.0,-0.0,0.0
R_000833,6,3,7,3,0.5,1.0114042647073518,0.920619835714305
R_000834,7,1,1,7,1.0,-0.0,0.0
R_000835,8,1,3,8,1.0,-0.0,0.0
R_000836,8,1,0,8,1.0,-0.0,0.0
R_000837,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_000838,5,1,4,5,1.0,-0.0,0.0
R_000839,6,1,1,6,1.0,-0.0,0.0
R_000840,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_000841,7,1,1,7,1.0,-0.0,0.0
R_000842,6,1,3,6,1.0,-0.0,0.0
R_000843,6,2,7,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_000844,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_000845,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_000846,6,1,4,6,1.0,-0.0,0.0
R_000847,5,1,4,5,1.0,-0.0,0.0
R_000848,5,1,5,5,1.0,-0.0,0.0
R_000849,5,4,7,2,0.4,1.3321790402101223,0.9609640474436812
R_000850,5,1,0,5,1.0,-0.0,0.0
R_000851,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_000852,6,4,7,3,0.5,1.242453324894,0.8962406251802889
R_000853,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_000854,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000855,7,1,4,7,1.0,-0.0,0.0
R_000856,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_000857,8,1,0,8,1.0,-0.0,0.0
R_000858,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_000859,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_000860,5,1,4,5,1.0,-0.0,0.0
R_000861,5,1,0,5,1.0,-0.0,0.0
R_000862,5,1,3,5,1.0,-0.0,0.0
R_000863,7,1,1,7,1.0,-0.0,0.0
R_000864,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_000865,5,1,1,5,1.0,-0.0,0.0
R_000866,6,2,7,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_000867,5,1,1,5,1.0,-0.0,0.0
R_000868,7,3,7,4,0.5714285714285714,0.9556998911125343,0.8699155297736259
R_000869,5,1,1,5,1.0,-0.0,0.0
R_000870,6,2,7,4,0.6666666666666666,0.6365141682948128,0.9182958340544894
R_000871,7,1,4,7,1.0,-0.0,0.0
R_000872,5,1,2,5,1.0,-0.0,0.0
R_000873,7,1,1,7,1.0,-0.0,0.0
R_000874,8,1,4,8,1.0,-0.0,0.0
R_000875,8,1,5,8,1.0,-0.0,0.0
R_000876,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_000877,7,1,3,7,1.0,-0.0,0.0
R_000878,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_000879,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000880,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_000881,5,4,7,2,0.4,1.3321790402101223,0.9609640474436812
R_000882,8,1,0,8,1.0,-0.0,0.0
R_000883,6,1,1,6,1.0,-0.0,0.0
R_000884,8,1,0,8,1.0,-0.0,0.0
R_000885,5,1,3,5,1.0,-0.0,0.0
R_000886,6,1,0,6,1.0,-0.0,0.0
R_000887,8,1,2,8,1.0,-0.0,0.0
R_000888,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000889,5,1,2,5,1.0,-0.0,0.0
R_000890,5,1,5,5,1.0,-0.0,0.0
R_000891,6,1,5,6,1.0,-0.0,0.0
R_000892,5,1,5,5,1.0,-0.0,0.0
R_000893,8,3,7,5,0.625,0.9002560512685369,0.8194483718728035
R_000894,7,1,1,7,1.0,-0.0,0.0
R_000895,7,1,4,7,1.0,-0.0,0.0
R_000896,7,1,2,7,1.0,-0.0,0.0
R_000897,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_000898,8,1,0,8,1.0,-0.0,0.0
R_000899,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_000900,8,1,1,8,1.0,-0.0,0.0
R_000901,7,1,4,7,1.0,-0.0,0.0
R_000902,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_000903,5,1,1,5,1.0,-0.0,0.0
R_000904,8,3,7,6,0.75,0.7356219397587946,0.6695919455357792
R_000905,6,1,5,6,1.0,-0.0,0.0
R_000906,5,1,5,5,1.0,-0.0,0.0
R_000907,5,1,1,5,1.0,-0.0,0.0
R_000908,8,1,2,8,1.0,-0.0,0.0
R_000909,8,3,7,5,0.625,0.9002560512685369,0.8194483718728035
R_000910,6,1,2,6,1.0,-0.0,0.0
R_000911,8,1,4,8,1.0,-0.0,0.0
R_000912,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_000913,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_000914,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_000915,8,1,2,8,1.0,-0.0,0.0
R_000916,6,1,2,6,1.0,-0.0,0.0
R_000917,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_000918,8,1,0,8,1.0,-0.0,0.0
R_000919,5,3,2,2,0.4,1.0549201679861442,0.9602297178607612
R_000920,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_000921,8,1,4,8,1.0,-0.0,0.0
R_000922,5,1,1,5,1.0,-0.0,0.0
R_000923,8,1,3,8,1.0,-0.0,0.0
R_000924,6,1,1,6,1.0,-0.0,0.0
R_000925,6,1,3,6,1.0,-0.0,0.0
R_000926,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_000927,6,1,1,6,1.0,-0.0,0.0
R_000928,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_000929,6,1,6,6,1.0,-0.0,0.0
R_000930,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_000931,7,1,3,7,1.0,-0.0,0.0
R_000932,8,1,1,8,1.0,-0.0,0.0
R_000933,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_000934,5,1,4,5,1.0,-0.0,0.0
R_000935,7,1,0,7,1.0,-0.0,0.0
R_000936,7,2,7,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000937,5,1,0,5,1.0,-0.0,0.0
