resume_id,degree,bipartite_degree_centrality,pagerank,is_isolate,component_size,community_global,community_size,n_skills,n_skill_communities,dominant_skill_community,dominant_skill_community_count,dominant_skill_community_share,skill_community_entropy,skill_community_entropy_normalized
R_000238,19,0.0076,0.00011386318595413308,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_000239,7,0.0028,4.7993358763740585e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_000240,4,0.0016,3.357188841178929e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_000241,7,0.0028,4.848662489669543e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_000242,8,0.0032,5.4005346029086293e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_000243,2,0.0008,2.3177076551125206e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_000244,10,0.004,6.308032538474837e-05,0,3102,1,1571,7,2,7,5,0.7142857142857143,0.5982695885852573,0.8631205685666311
R_000245,5,0.002,4.1369976636555986e-05,0,1565,2,1565,7,1,5,7,1.0,-0.0,0.0
R_000246,9,0.0036,6.163307335870532e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_000247,5,0.002,3.895828609950661e-05,0,1562,3,1562,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_000248,6,0.0024,4.428503858171633e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_000249,2,0.0008,2.271456808164857e-05,0,3102,1,1571,6,2,7,4,0.6666666666666666,0.6365141682948128,0.9182958340544894
R_000250,7,0.0028,5.112732310857071e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_000251,10,0.004,7.025357238999493e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000252,8,0.0032,5.7413810049003875e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_000253,9,0.0036,5.826650520982955e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_000254,3,0.0012,2.937829545422092e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_000255,7,0.0028,5.002764887227542e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_000256,3,0.0012,2.8694599274344016e-05,0,1562,3,1562,5,1,6,5,1.0,-0.0,0.0
R_000257,6,0.0024,4.400406268102342e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_000258,8,0.0032,5.6895321383636565e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_000259,5,0.002,4.0817854059465984e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_000260,7,0.0028,4.940375206742606e-05,0,1562,3,1562,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_000261,5,0.002,3.823809413106415e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_000262,13,0.0052,8.358821357399229e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_000263,9,0.0036,6.126532856412388e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_000264,8,0.0032,5.616636807685758e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_000265,12,0.0048,7.333770729744439e-05,0,3102,1,1571,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_000266,4,0.0016,3.466367084145346e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_000267,14,0.0056,8.351770393573927e-05,0,3102,1,1571,8,4,7,4,0.5,1.2130075659799042,0.875
R_000268,4,0.0016,3.290834598590758e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_000269,11,0.0044,6.796405001784145e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_000270,3,0.0012,2.8497322698869432e-05,0,1562,3,1562,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_000271,12,0.0048,7.80347692243796e-05,0,1562,3,1562,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000272,4,0.0016,3.2640376484179504e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_000273,2,0.0008,2.3024471964106382e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_000274,9,0.0036,6.044795336186557e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_000275,13,0.0052,8.543753815453618e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_000276,11,0.0044,7.101192299662308e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_000277,7,0.0028,4.97871421945639e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_000278,7,0.0028,5.321721377452739e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000279,6,0.0024,4.588584524067592e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_000280,12,0.0048,7.417879267995255e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_000281,5,0.002,4.072926852548807e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_000282,7,0.0028,5.0143651184779416e-05,0,1562,3,1562,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_000283,17,0.0068,0.00010715221632416718,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_000284,4,0.0016,3.442494715021227e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_000285,11,0.0044,7.362443015514023e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_000286,4,0.0016,3.3187340595609956e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_000287,7,0.0028,5.059871026955354e-05,0,1562,3,1562,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_000288,5,0.002,3.7549594131785784e-05,0,3102,1,1571,5,3,7,3,0.6,0.9502705392332348,0.8649735207179272
R_000289,10,0.004,6.897017433864885e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_000290,10,0.004,6.573574148974708e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_000291,2,0.0008,2.299381227753371e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_000292,6,0.0024,4.503561243001316e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_000293,11,0.0044,6.848825198400654e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_000294,11,0.0044,7.224662847152939e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_000295,13,0.0052,7.789649777643102e-05,0,3102,1,1571,8,4,7,4,0.5,1.2130075659799042,0.875
R_000296,4,0.0016,3.238050047087403e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_000297,5,0.002,3.9296551826273205e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_000298,4,0.0016,3.258004939183105e-05,0,3102,1,1571,6,3,7,3,0.5,1.0114042647073518,0.920619835714305
R_000299,13,0.0052,8.190863335147324e-05,0,1562,3,1562,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_000300,7,0.0028,5.290560621591263e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_000301,9,0.0036,6.244389356045687e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_000302,4,0.0016,3.256937839176988e-05,0,3102,1,1571,7,4,7,3,0.4285714285714285,1.277034259466139,0.9211854965885544
R_000303,6,0.0024,4.4131992750370355e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_000304,7,0.0028,4.983540313170443e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_000305,6,0.0024,4.445844960827683e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_000306,5,0.002,3.920265033848064e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_000307,5,0.002,3.881370425321285e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_000308,11,0.0044,7.590249225483424e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_000309,13,0.0052,7.836968525111011e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_000310,4,0.0016,3.39202750506988e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_000311,7,0.0028,4.775916023836201e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_000312,4,0.0016,3.287803357110975e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_000313,8,0.0032,5.240696471637208e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_000314,11,0.0044,7.28689565530196e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_000315,7,0.0028,5.437832880352573e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_000316,5,0.002,3.9167250041094214e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_000317,7,0.0028,4.821146443308862e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_000318,12,0.0048,7.652712124350186e-05,0,1562,3,1562,8,2,6,7,0.875,0.3767701612564367,0.5435644431995964
R_000319,11,0.0044,7.084164057271914e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_000320,8,0.0032,5.293970359244773e-05,0,3102,1,1571,5,4,7,2,0.4,1.3321790402101223,0.9609640474436812
R_000321,8,0.0032,5.4825502246570076e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_000322,13,0.0052,7.87774464058134e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_000323,1,0.0004,1.8424586200391805e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_000324,13,0.0052,7.798024343877127e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_000325,8,0.0032,5.869390022306415e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000326,11,0.0044,7.224645388439838e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_000327,8,0.0032,5.7162598779947804e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_000328,9,0.0036,5.85810885410536e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_000329,3,0.0012,2.8832270773991436e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_000330,7,0.0028,5.001765048022987e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_000331,1,0.0004,1.7989345936428544e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_000332,7,0.0028,5.011183592669893e-05,0,1562,3,1562,6,1,6,6,1.0,-0.0,0.0
R_000333,4,0.0016,3.316235507685583e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_000334,6,0.0024,4.702768592966562e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_000335,5,0.002,3.776831908173122e-05,0,3102,1,1571,5,1,7,5,1.0,-0.0,0.0
R_000336,3,0.0012,3.009933338464522e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_000337,5,0.002,3.77075993193214e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_000338,9,0.0036,6.0871875276803205e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_000339,8,0.0032,5.55853260405525e-05,0,1562,3,1562,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_000340,9,0.0036,5.89893284655109e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_000341,6,0.0024,4.5405374873416044e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_000342,6,0.0024,4.574556575145345e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_000343,8,0.0032,5.898557239396136e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_000344,6,0.0024,4.294723434849592e-05,0,3102,1,1571,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_000345,11,0.0044,7.394641369929788e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_000346,8,0.0032,5.2727761645745895e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_000347,6,0.0024,4.275521305479505e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_000348,9,0.0036,6.176336588870947e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_000349,6,0.0024,4.540107887616288e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_000350,6,0.0024,4.792383801871544e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_000351,9,0.0036,6.020820188433447e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_000352,8,0.0032,5.532853248352437e-05,0,1562,3,1562,5,3,6,3,0.6,0.9502705392332348,0.8649735207179272
R_000353,9,0.0036,6.145436365245626e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_000354,10,0.004,6.55756196560548e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_000355,7,0.0028,4.7619846854580126e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_000356,9,0.0036,6.298816286265507e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_000357,10,0.004,6.655210287078636e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_000358,10,0.004,6.400197129544608e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_000359,5,0.002,4.160558626930032e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000360,9,0.0036,6.43899192866505e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000361,6,0.0024,4.497624655494261e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_000362,3,0.0012,2.91414335608142e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_000363,11,0.0044,6.763695026635783e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_000364,5,0.002,4.018753741313858e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_000365,8,0.0032,5.40691186501378e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_000366,12,0.0048,7.902647021269162e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_000367,9,0.0036,6.061353730143632e-05,0,1562,3,1562,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000368,4,0.0016,3.566869172421567e-05,0,1565,2,1565,7,1,5,7,1.0,-0.0,0.0
R_000369,9,0.0036,6.067126979612747e-05,0,1562,3,1562,8,2,6,7,0.875,0.3767701612564367,0.5435644431995964
R_000370,4,0.0016,3.607473296091662e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_000371,8,0.0032,5.2978165227788584e-05,0,3102,1,1571,6,4,2,2,0.3333333333333333,1.3296613488547582,0.9591479170272448
R_000372,9,0.0036,5.852205890805146e-05,0,3102,1,1571,6,4,7,3,0.5,1.242453324894,0.8962406251802889
R_000373,7,0.0028,5.0317073974697854e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_000374,5,0.002,3.9990920942744416e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_000375,4,0.0016,3.342394459627024e-05,0,3102,1,1571,7,2,7,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000376,10,0.004,6.886624986966344e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_000377,11,0.0044,7.241240406621888e-05,0,1562,3,1562,8,2,6,7,0.875,0.3767701612564367,0.5435644431995964
R_000378,5,0.002,3.889524700476346e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_000379,9,0.0036,6.574008246125453e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000380,6,0.0024,4.4437018965313195e-05,0,1562,3,1562,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_000381,4,0.0016,3.3677396615961275e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_000382,6,0.0024,4.5592070703789686e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_000383,5,0.002,3.7711611424060536e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_000384,5,0.002,3.879994638130516e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_000385,4,0.0016,3.513090074426609e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_000386,3,0.0012,2.7814302825544265e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_000387,14,0.0056,8.328519944610229e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_000388,13,0.0052,7.948691794566527e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_000389,4,0.0016,3.324225517765269e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_000390,10,0.004,6.738157964513933e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_000391,12,0.0048,7.798609048393119e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_000392,9,0.0036,5.978897055126551e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_000393,5,0.002,4.0384860961407167e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_000394,6,0.0024,4.269801509232232e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_000395,4,0.0016,3.256242875735323e-05,0,3102,1,1571,5,4,7,2,0.4,1.3321790402101223,0.9609640474436812
R_000396,4,0.0016,3.542901792275159e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_000397,6,0.0024,4.6593601797067067e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_000398,10,0.004,6.61877236133516e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_000399,11,0.0044,6.808486599729295e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_000400,1,0.0004,1.755967020360149e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_000401,2,0.0008,2.432541502895859e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000402,4,0.0016,3.242229331468008e-05,0,3102,1,1571,6,4,7,3,0.5,1.242453324894,0.8962406251802889
R_000403,11,0.0044,7.06520385657233e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_000404,3,0.0012,2.8965179341103625e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_000405,12,0.0048,7.31338234315119e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_000406,8,0.0032,5.554719676854591e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_000407,12,0.0048,8.285495368412645e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_000408,9,0.0036,6.257225311302831e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_000409,4,0.0016,3.450997414935664e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_000410,4,0.0016,3.196810194311878e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_000411,10,0.004,6.695686380659047e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_000412,8,0.0032,5.567512369511227e-05,0,1562,3,1562,5,1,6,5,1.0,-0.0,0.0
R_000413,2,0.0008,2.377648715090479e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_000414,3,0.0012,2.9683409421624438e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_000415,11,0.0044,6.749483300954422e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_000416,8,0.0032,5.324841535446957e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_000417,5,0.002,3.987786637946811e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_000418,5,0.002,3.772867252657226e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_000419,9,0.0036,5.9183126070411386e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_000420,4,0.0016,3.291047344008901e-05,0,3102,1,1571,5,1,7,5,1.0,-0.0,0.0
R_000421,9,0.0036,6.257795023186798e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_000422,7,0.0028,4.746728170507121e-05,0,3102,1,1571,7,3,7,4,0.5714285714285714,0.9556998911125344,0.8699155297736259
R_000423,5,0.002,3.770897534564457e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_000424,9,0.0036,6.140533520204795e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_000425,4,0.0016,3.2384246112031586e-05,0,3102,1,1571,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_000426,9,0.0036,5.930224246005007e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_000427,14,0.0056,8.378178158911418e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_000428,3,0.0012,2.760699683826377e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_000429,12,0.0048,7.913034002085604e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_000430,6,0.0024,4.237717150400468e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_000431,8,0.0032,5.585528058737752e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_000432,1,0.0004,1.759043892912844e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_000433,8,0.0032,5.3788418539164874e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_000434,11,0.0044,7.137401629959255e-05,0,1562,3,1562,7,1,6,7,1.0,-0.0,0.0
R_000435,4,0.0016,3.549797587628798e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_000436,12,0.0048,7.575923430603389e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_000437,6,0.0024,4.3884068259505573e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_000438,9,0.0036,6.118294023208239e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_000439,13,0.0052,7.887741018813889e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_000440,3,0.0012,2.9223217521676345e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_000441,8,0.0032,5.4967073327428674e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_000442,8,0.0032,5.856603606437838e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_000443,5,0.002,3.778289318179845e-05,0,3102,1,1571,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_000444,13,0.0052,8.532881981943508e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_000445,7,0.0028,5.003645313652674e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_000446,10,0.004,6.990495564101675e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000447,7,0.0028,4.776996834716091e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_000448,1,0.0004,1.758548563577941e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_000449,9,0.0036,6.266016475443798e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_000450,11,0.0044,7.056563044603728e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_000451,6,0.0024,4.557596076666943e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_000452,10,0.004,6.404844976705969e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_000453,16,0.0064,0.00010224981823033391,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_000454,2,0.0008,2.250543126543952e-05,0,3102,1,1571,8,3,7,6,0.75,0.7356219397587946,0.6695919455357792
R_000455,5,0.002,3.897886193725414e-05,0,1562,3,1562,5,1,6,5,1.0,-0.0,0.0
R_000456,12,0.0048,7.540835488430111e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_000457,4,0.0016,3.422943886076635e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_000458,6,0.0024,4.4705308363193764e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_000459,10,0.004,7.026797418970969e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_000460,10,0.004,6.316913865486087e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_000461,4,0.0016,3.274445597319505e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_000462,8,0.0032,5.257532986362936e-05,0,3102,1,1571,6,2,7,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_000463,6,0.0024,4.34157566412622e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_000464,3,0.0012,2.7415856734933188e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_000465,7,0.0028,5.145432849033872e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_000466,4,0.0016,3.356930045487774e-05,0,1562,3,1562,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_000467,11,0.0044,7.295026906229654e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_000468,2,0.0008,2.3512835469580126e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_000469,9,0.0036,6.031945108366915e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_000470,3,0.0012,2.9822564213061932e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_000471,6,0.0024,4.310091357009633e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_000472,7,0.0028,5.128261191232129e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_000473,7,0.0028,4.996661444587191e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_000474,8,0.0032,5.659758290805009e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_000475,7,0.0028,5.0430985972619064e-05,0,1562,3,1562,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_000476,6,0.0024,4.238878418668441e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_000477,11,0.0044,7.038800588187802e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_000478,4,0.0016,3.391215265639424e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_000479,10,0.004,6.501020694879308e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
